,Unnamed: 0,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
139,9395,2004-06-13,2004-06-19,NORDESTE,ALAGOAS,GASOLINA COMUM,106,R$/l,2.119,0.045,2.05,2.28,0.375,0.021,1.744,0.033,1.68,1.8711,0.019
140,9396,2004-06-13,2004-06-19,NORDESTE,BAHIA,GASOLINA COMUM,484,R$/l,2.095,0.096,1.81,2.52,0.341,0.046,1.754,0.052,1.6441,1.9828,0.03
141,9397,2004-06-13,2004-06-19,NORDESTE,CEARA,GASOLINA COMUM,322,R$/l,2.194,0.088,1.93,2.45,0.37,0.04,1.824,0.04,1.7294,1.9673,0.022
142,9398,2004-06-13,2004-06-19,NORDESTE,MARANHAO,GASOLINA COMUM,192,R$/l,2.1,0.118,1.7,2.4,0.358,0.0559999999999999,1.742,0.045,1.6268,1.9195,0.026
143,9399,2004-06-13,2004-06-19,NORDESTE,PARAIBA,GASOLINA COMUM,140,R$/l,2.026,0.072,1.88,2.23,0.332,0.036,1.694,0.032,1.5887,1.7683,0.019
144,9400,2004-06-13,2004-06-19,NORDESTE,PERNAMBUCO,GASOLINA COMUM,484,R$/l,2.031,0.084,1.85,2.36,0.288,0.0409999999999999,1.743,0.042,1.6554,1.9209,0.024
145,9401,2004-06-13,2004-06-19,NORDESTE,PIAUI,GASOLINA COMUM,107,R$/l,2.141,0.039,2.08,2.25,0.385,0.018,1.756,0.041,1.6842,1.9,0.023
146,9402,2004-06-13,2004-06-19,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,136,R$/l,2.039,0.114,1.85,2.26,0.301,0.0559999999999999,1.738,0.041,1.6583,1.849,0.024
147,9403,2004-06-13,2004-06-19,NORDESTE,SERGIPE,GASOLINA COMUM,60,R$/l,2.007,0.065,1.779,2.17,0.247,0.032,1.76,0.035,1.6744,1.8378,0.02
148,9404,2004-06-13,2004-06-19,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.437,0.163,2.25,2.85,0.587,0.067,1.85,0.058,1.715,1.9414,0.031
149,9405,2004-06-13,2004-06-19,NORTE,AMAPA,GASOLINA COMUM,48,R$/l,2.376,0.093,2.14,2.55,0.46,0.039,1.916,0.057,1.8547,2.0526,0.03
150,9406,2004-06-13,2004-06-19,NORTE,AMAZONAS,GASOLINA COMUM,126,R$/l,2.061,0.115,1.79,2.4,0.345,0.0559999999999999,1.716,0.033,1.64,1.7942,0.019
151,9407,2004-06-13,2004-06-19,NORTE,PARA,GASOLINA COMUM,213,R$/l,2.373,0.149,1.95,2.62,0.412,0.063,1.961,0.05,1.8,2.1175,0.025
152,9408,2004-06-13,2004-06-19,NORTE,RONDONIA,GASOLINA COMUM,108,R$/l,2.349,0.126,2.03,2.78,0.516,0.054,1.833,0.046,1.705,1.96,0.025
153,9409,2004-06-13,2004-06-19,NORTE,RORAIMA,GASOLINA COMUM,50,R$/l,2.009,0.039,1.9,2.11,0.338,0.019,1.671,0.067,1.465,1.708,0.04
154,9410,2004-06-13,2004-06-19,NORTE,TOCANTINS,GASOLINA COMUM,78,R$/l,2.151,0.127,1.844,2.32,0.387,0.059,1.764,0.063,1.651,1.9764,0.036
155,9411,2004-06-13,2004-06-19,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,322,R$/l,2.051,0.102,1.81,2.32,0.291,0.05,1.76,0.04,1.6301,1.93,0.023
156,9412,2004-06-13,2004-06-19,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1298,R$/l,2.032,0.1,1.789,2.29,0.298,0.049,1.734,0.044,1.603,1.9559,0.025
157,9413,2004-06-13,2004-06-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1061,R$/l,2.085,0.118,1.73,2.599,0.269,0.057,1.816,0.049,1.65755,2.123,0.027
158,9414,2004-06-13,2004-06-19,SUDESTE,SAO PAULO,GASOLINA COMUM,4131,R$/l,1.958,0.11,1.56,2.303,0.256,0.0559999999999999,1.702,0.07,1.42,2.0946,0.041
159,9415,2004-06-13,2004-06-19,SUL,PARANA,GASOLINA COMUM,775,R$/l,2.06,0.091,1.79,2.31,0.284,0.044,1.776,0.053,1.628,2.066,0.03
160,9416,2004-06-13,2004-06-19,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,800,R$/l,2.2230000000000003,0.142,1.8,2.59,0.388,0.064,1.835,0.06,1.5973,2.0708,0.033
161,9417,2004-06-13,2004-06-19,SUL,SANTA CATARINA,GASOLINA COMUM,515,R$/l,2.123,0.076,1.899,2.299,0.363,0.036,1.76,0.049,1.67,2.124,0.028
162,9418,2004-06-20,2004-06-26,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,130,R$/l,2.096,0.012,2.04,2.15,0.285,0.006,1.811,0.032,1.7148,1.8523,0.018
163,9419,2004-06-20,2004-06-26,CENTRO OESTE,GOIAS,GASOLINA COMUM,394,R$/l,2.113,0.078,1.91,2.345,0.305,0.037,1.808,0.04,1.68512,1.985,0.022
164,9420,2004-06-20,2004-06-26,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,200,R$/l,2.496,0.081,2.19,2.74,0.528,0.032,1.968,0.077,1.79,2.1725,0.039
165,9421,2004-06-20,2004-06-26,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,167,R$/l,2.25,0.061,2.07,2.42,0.362,0.027,1.888,0.046,1.7624,2.0093,0.024
166,9422,2004-06-20,2004-06-26,NORDESTE,ALAGOAS,GASOLINA COMUM,104,R$/l,2.2230000000000003,0.042,2.14,2.3,0.426,0.019,1.797,0.052,1.6995,2.0076,0.029
167,9423,2004-06-20,2004-06-26,NORDESTE,BAHIA,GASOLINA COMUM,482,R$/l,2.209,0.093,1.97,2.61,0.378,0.042,1.831,0.067,1.648,2.0032,0.037
168,9424,2004-06-20,2004-06-26,NORDESTE,CEARA,GASOLINA COMUM,326,R$/l,2.281,0.084,1.99,2.44,0.397,0.037,1.884,0.061,1.73,2.0181,0.032
169,9425,2004-06-20,2004-06-26,NORDESTE,MARANHAO,GASOLINA COMUM,191,R$/l,2.196,0.107,1.7990000000000002,2.48,0.396,0.049,1.8,0.056,1.6598,2.0099,0.031
170,9426,2004-06-20,2004-06-26,NORDESTE,PARAIBA,GASOLINA COMUM,147,R$/l,2.1,0.077,1.97,2.23,0.348,0.037,1.752,0.042,1.6229,1.9641,0.024
171,9427,2004-06-20,2004-06-26,NORDESTE,PERNAMBUCO,GASOLINA COMUM,473,R$/l,2.1180000000000003,0.08,1.85,2.36,0.327,0.038,1.791,0.054,1.6554,2.1262,0.03
172,9428,2004-06-20,2004-06-26,NORDESTE,PIAUI,GASOLINA COMUM,104,R$/l,2.212,0.042,2.08,2.29,0.407,0.019,1.805,0.056,1.6879,1.97,0.031
173,9429,2004-06-20,2004-06-26,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,143,R$/l,2.151,0.068,1.879,2.26,0.347,0.032,1.804,0.064,1.6742,1.9139,0.035
174,9430,2004-06-20,2004-06-26,NORDESTE,SERGIPE,GASOLINA COMUM,67,R$/l,2.1,0.033,1.999,2.169,0.275,0.016,1.825,0.033,1.69,1.893,0.018
175,9431,2004-06-20,2004-06-26,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.482,0.147,2.15,2.85,0.562,0.059,1.92,0.082,1.75,2.0222,0.043
176,9432,2004-06-20,2004-06-26,NORTE,AMAPA,GASOLINA COMUM,48,R$/l,2.395,0.1159999999999999,2.13,2.68,0.435,0.048,1.96,0.047,1.8547,2.0526,0.024
177,9433,2004-06-20,2004-06-26,NORTE,AMAZONAS,GASOLINA COMUM,127,R$/l,2.187,0.062,1.99,2.48,0.432,0.0279999999999999,1.755,0.036,1.64,1.8336,0.021
178,9434,2004-06-20,2004-06-26,NORTE,PARA,GASOLINA COMUM,201,R$/l,2.443,0.119,2.05,2.62,0.431,0.049,2.012,0.061,1.8465,2.175,0.03
179,9435,2004-06-20,2004-06-26,NORTE,RONDONIA,GASOLINA COMUM,105,R$/l,2.46,0.118,2.19,2.89,0.581,0.048,1.879,0.055,1.75,2,0.029
180,9436,2004-06-20,2004-06-26,NORTE,RORAIMA,GASOLINA COMUM,50,R$/l,2.076,0.021,2.03,2.12,0.352,0.01,1.724,0.063,1.465,1.7872,0.037
181,9437,2004-06-20,2004-06-26,NORTE,TOCANTINS,GASOLINA COMUM,77,R$/l,2.194,0.067,1.9,2.38,0.387,0.031,1.807,0.054,1.686,1.9764,0.03
182,9438,2004-06-20,2004-06-26,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,321,R$/l,2.176,0.0579999999999999,1.85,2.32,0.352,0.027,1.824,0.055,1.65,2.14,0.03
183,9439,2004-06-20,2004-06-26,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1304,R$/l,2.104,0.099,1.829,2.38,0.311,0.047,1.793,0.049,1.65,2.05,0.027
184,9440,2004-06-20,2004-06-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1090,R$/l,2.152,0.111,1.76,2.599,0.275,0.052,1.877,0.059,1.65,2.1379,0.031
185,9441,2004-06-20,2004-06-26,SUDESTE,SAO PAULO,GASOLINA COMUM,4140,R$/l,2.036,0.093,1.69,2.399,0.263,0.046,1.773,0.083,1.434,2.7345,0.047
186,9442,2004-06-20,2004-06-26,SUL,PARANA,GASOLINA COMUM,748,R$/l,2.123,0.068,1.899,2.35,0.268,0.032,1.855,0.051,1.685,2.0161,0.027
187,9443,2004-06-20,2004-06-26,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,817,R$/l,2.316,0.089,1.998,2.59,0.402,0.038,1.914,0.06,1.73,2.102,0.031
188,9444,2004-06-20,2004-06-26,SUL,SANTA CATARINA,GASOLINA COMUM,520,R$/l,2.195,0.064,1.9,2.43,0.378,0.0289999999999999,1.817,0.054,1.67,2.2248,0.03
189,9445,2004-06-27,2004-07-03,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,145,R$/l,2.093,0.02,1.98,2.14,0.273,0.01,1.82,0.034,1.705,2.101,0.019
190,9446,2004-06-27,2004-07-03,CENTRO OESTE,GOIAS,GASOLINA COMUM,391,R$/l,2.093,0.095,1.88,2.25,0.275,0.045,1.818,0.036,1.695,1.9939,0.02
191,9447,2004-06-27,2004-07-03,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,198,R$/l,2.508,0.071,2.3,2.74,0.532,0.0279999999999999,1.976,0.067,1.81,2.1725,0.034
192,9448,2004-06-27,2004-07-03,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,180,R$/l,2.257,0.042,2.03,2.42,0.363,0.019,1.894,0.035,1.789,2.0234,0.018
193,9449,2004-06-27,2004-07-03,NORDESTE,ALAGOAS,GASOLINA COMUM,105,R$/l,2.216,0.043,2.1,2.3,0.42,0.019,1.796,0.036,1.7,1.9015,0.02
194,9450,2004-06-27,2004-07-03,NORDESTE,BAHIA,GASOLINA COMUM,485,R$/l,2.212,0.089,1.97,2.52,0.36,0.04,1.852,0.054,1.648,2.009,0.029
195,9451,2004-06-27,2004-07-03,NORDESTE,CEARA,GASOLINA COMUM,323,R$/l,2.28,0.0819999999999999,2.059,2.432,0.377,0.036,1.903,0.054,1.73,2.0181,0.028
196,9452,2004-06-27,2004-07-03,NORDESTE,MARANHAO,GASOLINA COMUM,186,R$/l,2.194,0.109,1.7990000000000002,2.48,0.393,0.05,1.801,0.046,1.7114,2.0099,0.026
197,9453,2004-06-27,2004-07-03,NORDESTE,PARAIBA,GASOLINA COMUM,141,R$/l,2.097,0.079,1.96,2.23,0.346,0.038,1.751,0.037,1.6229,1.822,0.021
198,9454,2004-06-27,2004-07-03,NORDESTE,PERNAMBUCO,GASOLINA COMUM,480,R$/l,2.099,0.092,1.92,2.35,0.295,0.044,1.804,0.045,1.6881,2.09,0.025
199,9455,2004-06-27,2004-07-03,NORDESTE,PIAUI,GASOLINA COMUM,106,R$/l,2.213,0.044,2.0,2.29,0.381,0.02,1.832,0.044,1.69,1.97,0.024
200,9456,2004-06-27,2004-07-03,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,134,R$/l,2.139,0.046,1.97,2.26,0.314,0.022,1.825,0.05,1.6583,1.9139,0.027
201,9457,2004-06-27,2004-07-03,NORDESTE,SERGIPE,GASOLINA COMUM,61,R$/l,2.097,0.033,1.99,2.13,0.27,0.016,1.827,0.027,1.757,1.8911,0.015
202,9458,2004-06-27,2004-07-03,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.51,0.145,2.25,2.85,0.59,0.0579999999999999,1.92,0.073,1.75,2.0222,0.038
203,9459,2004-06-27,2004-07-03,NORTE,AMAPA,GASOLINA COMUM,48,R$/l,2.4130000000000003,0.111,2.17,2.68,0.455,0.046,1.958,0.036,1.8778,2.0526,0.018
204,9460,2004-06-27,2004-07-03,NORTE,AMAZONAS,GASOLINA COMUM,122,R$/l,2.188,0.071,1.89,2.45,0.427,0.032,1.761,0.034,1.6728,1.8318,0.019
205,9461,2004-06-27,2004-07-03,NORTE,PARA,GASOLINA COMUM,214,R$/l,2.441,0.126,1.99,2.62,0.436,0.052,2.005,0.06,1.84,2.1362,0.03
206,9462,2004-06-27,2004-07-03,NORTE,RONDONIA,GASOLINA COMUM,108,R$/l,2.445,0.109,2.13,2.88,0.541,0.045,1.904,0.045,1.785,2,0.024
207,9463,2004-06-27,2004-07-03,NORTE,RORAIMA,GASOLINA COMUM,50,R$/l,2.076,0.021,2.03,2.12,0.363,0.01,1.713,0.053,1.5511,1.7872,0.031
208,9464,2004-06-27,2004-07-03,NORTE,TOCANTINS,GASOLINA COMUM,74,R$/l,2.216,0.059,2.1,2.38,0.412,0.027,1.804,0.045,1.686,1.8962,0.025
209,9465,2004-06-27,2004-07-03,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,317,R$/l,2.155,0.071,1.79,2.39,0.323,0.033,1.832,0.049,1.6549,2.14,0.027
210,9466,2004-06-27,2004-07-03,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1297,R$/l,2.102,0.096,1.83,2.349,0.307,0.046,1.795,0.046,1.523,2.059,0.026
211,9467,2004-06-27,2004-07-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1066,R$/l,2.151,0.1169999999999999,1.79,2.599,0.273,0.054,1.878,0.055,1.55,2.259,0.029
212,9468,2004-06-27,2004-07-03,SUDESTE,SAO PAULO,GASOLINA COMUM,4122,R$/l,2.033,0.092,1.68,2.399,0.25,0.045,1.783,0.064,1.433,2.1589,0.036
213,9469,2004-06-27,2004-07-03,SUL,PARANA,GASOLINA COMUM,753,R$/l,2.109,0.0819999999999999,1.899,2.6,0.251,0.039,1.858,0.044,1.6953,2.1,0.024
214,9470,2004-06-27,2004-07-03,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,802,R$/l,2.289,0.098,1.99,2.55,0.375,0.043,1.914,0.05,1.7589,2.268,0.026
215,9471,2004-06-27,2004-07-03,SUL,SANTA CATARINA,GASOLINA COMUM,517,R$/l,2.191,0.06,1.99,2.43,0.369,0.027,1.822,0.046,1.67,2.179,0.025
216,9472,2004-07-04,2004-07-10,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,130,R$/l,2.082,0.033,1.97,2.13,0.248,0.016,1.834,0.017,1.77,1.8862,0.009
217,9473,2004-07-04,2004-07-10,CENTRO OESTE,GOIAS,GASOLINA COMUM,395,R$/l,2.085,0.119,1.81,2.25,0.26,0.057,1.825,0.033,1.7,1.9939,0.018
218,9474,2004-07-04,2004-07-10,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,195,R$/l,2.515,0.063,2.32,2.71,0.535,0.025,1.98,0.065,1.81,2.1725,0.033
219,9475,2004-07-04,2004-07-10,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,167,R$/l,2.263,0.045,2.039,2.49,0.355,0.02,1.908,0.037,1.8135,2.039,0.019
220,9476,2004-07-04,2004-07-10,NORDESTE,ALAGOAS,GASOLINA COMUM,102,R$/l,2.213,0.04,2.14,2.29,0.383,0.018,1.83,0.044,1.7049,2.0326,0.024
221,9477,2004-07-04,2004-07-10,NORDESTE,BAHIA,GASOLINA COMUM,482,R$/l,2.21,0.094,1.97,2.47,0.354,0.043,1.856,0.056,1.642,2.3675,0.03
222,9478,2004-07-04,2004-07-10,NORDESTE,CEARA,GASOLINA COMUM,330,R$/l,2.276,0.0969999999999999,1.96,2.432,0.363,0.043,1.913,0.044,1.7382,2.018,0.023
223,9479,2004-07-04,2004-07-10,NORDESTE,MARANHAO,GASOLINA COMUM,190,R$/l,2.193,0.111,1.7990000000000002,2.48,0.388,0.051,1.805,0.048,1.6113,1.9295,0.027
224,9480,2004-07-04,2004-07-10,NORDESTE,PARAIBA,GASOLINA COMUM,148,R$/l,2.092,0.066,1.97,2.239,0.316,0.032,1.776,0.033,1.7,1.8363,0.019
225,9481,2004-07-04,2004-07-10,NORDESTE,PERNAMBUCO,GASOLINA COMUM,471,R$/l,2.092,0.108,1.9,2.36,0.265,0.052,1.827,0.051,1.6987,2.391,0.028
226,9482,2004-07-04,2004-07-10,NORDESTE,PIAUI,GASOLINA COMUM,103,R$/l,2.211,0.037,2.14,2.29,0.38,0.017,1.831,0.047,1.7532,2.02,0.026
227,9483,2004-07-04,2004-07-10,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,143,R$/l,2.129,0.047,1.97,2.199,0.299,0.022,1.83,0.039,1.6816,1.9139,0.021
228,9484,2004-07-04,2004-07-10,NORDESTE,SERGIPE,GASOLINA COMUM,67,R$/l,2.1,0.031,2.02,2.15,0.261,0.015,1.839,0.04,1.6601,1.9217,0.022
229,9485,2004-07-04,2004-07-10,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.522,0.14,2.25,2.85,0.609,0.0559999999999999,1.913,0.059,1.77,1.9977,0.031
230,9486,2004-07-04,2004-07-10,NORTE,AMAPA,GASOLINA COMUM,49,R$/l,2.412,0.124,2.17,2.68,0.431,0.051,1.981,0.029,1.9165,2.0382,0.015
231,9487,2004-07-04,2004-07-10,NORTE,AMAZONAS,GASOLINA COMUM,128,R$/l,2.193,0.067,2.0,2.45,0.415,0.031,1.778,0.04,1.64,1.922,0.022
232,9488,2004-07-04,2004-07-10,NORTE,PARA,GASOLINA COMUM,198,R$/l,2.4330000000000003,0.128,1.99,2.62,0.435,0.053,1.998,0.057,1.8836,2.1777,0.029
233,9489,2004-07-04,2004-07-10,NORTE,RONDONIA,GASOLINA COMUM,105,R$/l,2.4530000000000003,0.108,2.17,2.88,0.538,0.044,1.915,0.045,1.785,2,0.023
234,9490,2004-07-04,2004-07-10,NORTE,RORAIMA,GASOLINA COMUM,50,R$/l,2.112,0.073,2.03,2.6,0.399,0.035,1.713,0.05,1.56,1.7872,0.029
235,9491,2004-07-04,2004-07-10,NORTE,TOCANTINS,GASOLINA COMUM,74,R$/l,2.215,0.057,2.1,2.38,0.397,0.026,1.818,0.051,1.744,1.9635,0.028
236,9492,2004-07-04,2004-07-10,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,320,R$/l,2.153,0.066,1.79,2.27,0.324,0.031,1.829,0.048,1.6549,2.05,0.026
237,9493,2004-07-04,2004-07-10,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1307,R$/l,2.104,0.099,1.85,2.39,0.307,0.047,1.797,0.042,1.6697,2.05,0.023
238,9494,2004-07-04,2004-07-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1096,R$/l,2.152,0.111,1.79,2.599,0.258,0.052,1.894,0.052,1.64,2.259,0.027
239,9495,2004-07-04,2004-07-10,SUDESTE,SAO PAULO,GASOLINA COMUM,4137,R$/l,2.032,0.088,1.739,2.499,0.255,0.043,1.777,0.059,1.54,2.473,0.033
240,9496,2004-07-04,2004-07-10,SUL,PARANA,GASOLINA COMUM,775,R$/l,2.104,0.088,1.89,2.6,0.247,0.042,1.857,0.041,1.7,1.999,0.022
241,9497,2004-07-04,2004-07-10,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,820,R$/l,2.281,0.106,1.97,2.55,0.368,0.046,1.913,0.048,1.6563,2.134,0.025
242,9498,2004-07-04,2004-07-10,SUL,SANTA CATARINA,GASOLINA COMUM,524,R$/l,2.188,0.059,1.99,2.43,0.355,0.027,1.833,0.036,1.722,2.104,0.02
243,9499,2004-07-11,2004-07-17,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,144,R$/l,1.981,0.059,1.85,2.14,0.151,0.03,1.83,0.029,1.7394,2.00219,0.016
244,9500,2004-07-11,2004-07-17,CENTRO OESTE,GOIAS,GASOLINA COMUM,389,R$/l,2.074,0.131,1.78,2.24,0.254,0.063,1.82,0.04,1.71,1.9577,0.022
245,9501,2004-07-11,2004-07-17,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,199,R$/l,2.509,0.065,2.32,2.74,0.533,0.026,1.976,0.062,1.796,2.1676,0.031
246,9502,2004-07-11,2004-07-17,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,180,R$/l,2.269,0.035,2.15,2.42,0.361,0.015,1.908,0.032,1.8135,2.0385,0.017
247,9503,2004-07-11,2004-07-17,NORDESTE,ALAGOAS,GASOLINA COMUM,103,R$/l,2.21,0.044,2.1,2.29,0.379,0.02,1.831,0.038,1.767,2.0326,0.021
248,9504,2004-07-11,2004-07-17,NORDESTE,BAHIA,GASOLINA COMUM,486,R$/l,2.214,0.09,1.97,2.62,0.352,0.0409999999999999,1.862,0.046,1.6786,2.0104,0.025
249,9505,2004-07-11,2004-07-17,NORDESTE,CEARA,GASOLINA COMUM,323,R$/l,2.264,0.136,1.899,2.432,0.345,0.06,1.919,0.035,1.7679,1.9993,0.018
250,9506,2004-07-11,2004-07-17,NORDESTE,MARANHAO,GASOLINA COMUM,190,R$/l,2.187,0.114,1.839,2.48,0.377,0.052,1.81,0.039,1.7375,1.9491,0.022
251,9507,2004-07-11,2004-07-17,NORDESTE,PARAIBA,GASOLINA COMUM,141,R$/l,2.099,0.047,1.98,2.239,0.318,0.022,1.781,0.028,1.7096,1.8363,0.016
252,9508,2004-07-11,2004-07-17,NORDESTE,PERNAMBUCO,GASOLINA COMUM,479,R$/l,2.123,0.071,1.92,2.35,0.29,0.033,1.833,0.054,1.6987,2.391,0.029
253,9509,2004-07-11,2004-07-17,NORDESTE,PIAUI,GASOLINA COMUM,106,R$/l,2.206,0.043,2.12,2.29,0.359,0.019,1.847,0.039,1.7576,1.915,0.021
254,9510,2004-07-11,2004-07-17,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,135,R$/l,2.112,0.052,1.97,2.249,0.279,0.025,1.833,0.037,1.7401,1.9139,0.02
255,9511,2004-07-11,2004-07-17,NORDESTE,SERGIPE,GASOLINA COMUM,61,R$/l,2.105,0.032,2.02,2.15,0.254,0.015,1.851,0.032,1.726,1.9217,0.017
256,9512,2004-07-11,2004-07-17,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.516,0.14,2.25,2.85,0.597,0.0559999999999999,1.919,0.05,1.812,1.9977,0.026
257,9513,2004-07-11,2004-07-17,NORTE,AMAPA,GASOLINA COMUM,49,R$/l,2.412,0.124,2.17,2.68,0.423,0.051,1.989,0.027,1.9367,2.0382,0.014
258,9514,2004-07-11,2004-07-17,NORTE,AMAZONAS,GASOLINA COMUM,124,R$/l,2.194,0.077,1.89,2.45,0.393,0.035,1.801,0.031,1.6993,1.87,0.017
259,9515,2004-07-11,2004-07-17,NORTE,PARA,GASOLINA COMUM,213,R$/l,2.419,0.144,1.98,2.62,0.418,0.06,2.001,0.057,1.8836,2.1855,0.028
260,9516,2004-07-11,2004-07-17,NORTE,RONDONIA,GASOLINA COMUM,108,R$/l,2.459,0.121,2.13,2.88,0.534,0.049,1.925,0.042,1.785,2.0278,0.022
261,9517,2004-07-11,2004-07-17,NORTE,RORAIMA,GASOLINA COMUM,49,R$/l,2.088,0.018,2.05,2.12,0.383,0.009,1.705,0.052,1.56,1.7973,0.03
262,9518,2004-07-11,2004-07-17,NORTE,TOCANTINS,GASOLINA COMUM,74,R$/l,2.213,0.057,2.1,2.38,0.377,0.026,1.836,0.046,1.744,1.9635,0.025
263,9519,2004-07-11,2004-07-17,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,317,R$/l,2.147,0.066,1.88,2.28,0.319,0.031,1.828,0.044,1.6549,2.05,0.024
264,9520,2004-07-11,2004-07-17,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1296,R$/l,2.103,0.0969999999999999,1.86,2.36,0.305,0.046,1.798,0.04,1.665,2.059,0.022
265,9521,2004-07-11,2004-07-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1066,R$/l,2.15,0.1119999999999999,1.79,2.599,0.253,0.052,1.897,0.052,1.55,2.1032,0.027
266,9522,2004-07-11,2004-07-17,SUDESTE,SAO PAULO,GASOLINA COMUM,4147,R$/l,2.03,0.089,1.659,2.399,0.254,0.044,1.776,0.055,1.477,2.114,0.031
267,9523,2004-07-11,2004-07-17,SUL,PARANA,GASOLINA COMUM,771,R$/l,2.096,0.1009999999999999,1.848,2.6,0.236,0.048,1.86,0.038,1.7197,2.01,0.02
268,9524,2004-07-11,2004-07-17,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,803,R$/l,2.279,0.109,1.97,2.49,0.365,0.048,1.914,0.045,1.7978,2.134,0.024
269,9525,2004-07-11,2004-07-17,SUL,SANTA CATARINA,GASOLINA COMUM,519,R$/l,2.187,0.059,1.99,2.43,0.347,0.027,1.84,0.04,1.695,2.1291,0.022
270,9526,2004-07-18,2004-07-24,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,130,R$/l,1.936,0.0819999999999999,1.81,2.1,0.126,0.042,1.81,0.03,1.74,1.8552,0.017
271,9527,2004-07-18,2004-07-24,CENTRO OESTE,GOIAS,GASOLINA COMUM,394,R$/l,2.097,0.077,1.85,2.294,0.273,0.037,1.824,0.038,1.71,1.9939,0.021
272,9528,2004-07-18,2004-07-24,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,200,R$/l,2.511,0.067,2.32,2.74,0.525,0.027,1.986,0.064,1.88,2.2029,0.032
273,9529,2004-07-18,2004-07-24,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,167,R$/l,2.268,0.033,2.13,2.42,0.357,0.015,1.911,0.032,1.814,2.0385,0.017
274,9530,2004-07-18,2004-07-24,NORDESTE,ALAGOAS,GASOLINA COMUM,102,R$/l,2.206,0.043,2.13,2.29,0.369,0.019,1.837,0.032,1.7695,1.9423,0.017
275,9531,2004-07-18,2004-07-24,NORDESTE,BAHIA,GASOLINA COMUM,482,R$/l,2.211,0.093,1.97,2.48,0.351,0.042,1.86,0.044,1.746,2.0059,0.024
276,9532,2004-07-18,2004-07-24,NORDESTE,CEARA,GASOLINA COMUM,329,R$/l,2.251,0.159,1.93,2.432,0.33,0.071,1.921,0.039,1.8029,2.0136,0.02
277,9533,2004-07-18,2004-07-24,NORDESTE,MARANHAO,GASOLINA COMUM,190,R$/l,2.187,0.132,1.839,2.48,0.375,0.06,1.812,0.04,1.7259,1.9295,0.022
